round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
803,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.8874
804,13,48,2,4,0.9104,0.7647,0.96,0.8125,0.9176
805,17,43,2,5,0.8955,0.7727,0.9556,0.8293,0.8394
806,10,39,4,14,0.7313,0.4167,0.907,0.5263,0.6783
807,18,36,0,13,0.806,0.5806,1.0,0.7347,0.8584
808,17,42,0,8,0.8806,0.68,1.0,0.8095,0.92
809,12,44,0,11,0.8358,0.5217,1.0,0.6857,0.7955
810,17,39,3,8,0.8358,0.68,0.9286,0.7556,0.78
811,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9165
812,18,40,0,9,0.8657,0.6667,1.0,0.8,0.9083
813,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.8844
814,23,38,2,4,0.9104,0.8519,0.95,0.8846,0.9361
815,22,36,2,7,0.8657,0.7586,0.9474,0.8302,0.8702
816,16,39,4,8,0.8209,0.6667,0.907,0.7273,0.7926
817,15,42,2,8,0.8507,0.6522,0.9545,0.75,0.9032
818,19,39,2,7,0.8657,0.7308,0.9512,0.8085,0.863
819,20,40,2,5,0.8955,0.8,0.9524,0.8511,0.959
820,17,44,1,5,0.9104,0.7727,0.9778,0.85,0.9293
821,19,35,2,11,0.806,0.6333,0.9459,0.7451,0.8126
822,12,45,1,9,0.8507,0.5714,0.9783,0.7059,0.8675
823,8,49,1,9,0.8507,0.4706,0.98,0.6154,0.8647
824,16,45,2,4,0.9104,0.8,0.9574,0.8421,0.9266
825,15,39,2,11,0.806,0.5769,0.9512,0.6977,0.8377
826,17,42,1,7,0.8806,0.7083,0.9767,0.8095,0.8692
827,14,48,2,3,0.9254,0.8235,0.96,0.8485,0.9094
828,10,50,3,4,0.8955,0.7143,0.9434,0.7407,0.8868
829,13,50,1,3,0.9403,0.8125,0.9804,0.8667,0.9485
830,14,45,5,3,0.8806,0.8235,0.9,0.7778,0.9012
831,12,42,2,11,0.806,0.5217,0.9545,0.6486,0.8449
832,21,36,1,9,0.8507,0.7,0.973,0.8077,0.9604
833,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.9221
834,24,40,0,3,0.9552,0.8889,1.0,0.9412,0.9741
835,18,45,1,3,0.9403,0.8571,0.9783,0.9,0.8872
836,22,36,3,6,0.8657,0.7857,0.9231,0.8302,0.9249
837,18,42,2,5,0.8955,0.7826,0.9545,0.8372,0.8478
838,21,42,2,2,0.9403,0.913,0.9545,0.913,0.915
839,18,40,1,8,0.8657,0.6923,0.9756,0.8,0.8912
840,11,46,4,6,0.8507,0.6471,0.92,0.6875,0.8129
