round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
474,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
475,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
479,0,10,0,1,0.9091,0.0,1.0,0,0.3
481,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
483,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
484,0,7,3,1,0.6364,0.0,0.7,0,0.2
486,0,7,3,1,0.6364,0.0,0.7,0,0.1
488,0,7,1,3,0.6364,0.0,0.875,0,0.375
490,0,6,2,3,0.5455,0.0,0.75,0,0.25
493,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
494,0,6,3,2,0.5455,0.0,0.6667,0,0.1111
495,0,5,4,2,0.4545,0.0,0.5556,0,0.0
496,0,7,0,4,0.6364,0.0,1.0,0,0.7143
498,0,9,1,1,0.8182,0.0,0.9,0,0.0
500,0,9,1,1,0.8182,0.0,0.9,0,0.0
502,0,6,4,1,0.5455,0.0,0.6,0,0.0
504,0,5,4,2,0.4545,0.0,0.5556,0,0.2222
505,0,8,2,1,0.7273,0.0,0.8,0,0.4
506,0,6,4,1,0.5455,0.0,0.6,0,0.2
507,0,5,2,4,0.4545,0.0,0.7143,0,0.2857
509,0,8,2,1,0.7273,0.0,0.8,0,0.1
510,0,5,5,1,0.4545,0.0,0.5,0,0.1
511,0,8,2,1,0.7273,0.0,0.8,0,0.2
514,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
516,0,7,1,3,0.6364,0.0,0.875,0,0.25
517,0,10,0,1,0.9091,0.0,1.0,0,0.2
518,0,9,1,1,0.8182,0.0,0.9,0,0.2
519,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
521,0,10,0,1,0.9091,0.0,1.0,0,0.0
522,0,8,0,3,0.7273,0.0,1.0,0,0.0
523,0,7,3,1,0.6364,0.0,0.7,0,0.2
524,0,6,2,3,0.5455,0.0,0.75,0,0.125
525,0,8,2,1,0.7273,0.0,0.8,0,0.3
526,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
527,0,10,0,1,0.9091,0.0,1.0,0,0.1
528,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
529,0,8,2,1,0.7273,0.0,0.8,0,0.1
530,0,9,1,1,0.8182,0.0,0.9,0,0.2
532,0,7,3,1,0.6364,0.0,0.7,0,0.2
533,0,8,2,1,0.7273,0.0,0.8,0,0.3
534,0,8,2,1,0.7273,0.0,0.8,0,0.2
535,0,6,1,4,0.5455,0.0,0.8571,0,0.1429
536,0,6,4,1,0.5455,0.0,0.6,0,0.0
538,0,7,3,1,0.6364,0.0,0.7,0,0.1
539,0,9,1,1,0.8182,0.0,0.9,0,0.1
540,0,7,3,1,0.6364,0.0,0.7,0,0.1
541,0,5,3,3,0.4545,0.0,0.625,0,0.25
542,0,8,2,1,0.7273,0.0,0.8,0,0.0
543,0,8,2,1,0.7273,0.0,0.8,0,0.1
544,0,6,3,2,0.5455,0.0,0.6667,0,0.0
547,0,9,1,1,0.8182,0.0,0.9,0,0.6
548,0,8,2,1,0.7273,0.0,0.8,0,0.1
549,0,5,2,4,0.4545,0.0,0.7143,0,0.1429
552,0,7,3,1,0.6364,0.0,0.7,0,0.0
553,0,10,0,1,0.9091,0.0,1.0,0,0.3
554,0,7,2,2,0.6364,0.0,0.7778,0,0.2222
557,0,7,1,3,0.6364,0.0,0.875,0,0.125
558,0,7,3,1,0.6364,0.0,0.7,0,0.2
559,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
561,0,8,1,2,0.7273,0.0,0.8889,0,0.1111
563,0,8,2,1,0.7273,0.0,0.8,0,0.1
565,0,7,3,1,0.6364,0.0,0.7,0,0.0
568,0,7,3,1,0.6364,0.0,0.7,0,0.1
572,0,7,2,2,0.6364,0.0,0.7778,0,0.0
575,0,7,3,1,0.6364,0.0,0.7,0,0.2
576,0,7,3,1,0.6364,0.0,0.7,0,0.2
577,0,8,1,2,0.7273,0.0,0.8889,0,0.2222
578,0,10,0,1,0.9091,0.0,1.0,0,0.3
579,0,8,0,3,0.7273,0.0,1.0,0,0.25
580,0,7,2,2,0.6364,0.0,0.7778,0,0.1111
581,0,10,0,1,0.9091,0.0,1.0,0,0.3
582,0,6,4,1,0.5455,0.0,0.6,0,0.1
584,0,8,2,1,0.7273,0.0,0.8,0,0.2
586,0,7,3,1,0.6364,0.0,0.7,0,0.2
588,0,7,3,1,0.6364,0.0,0.7,0,0.0
589,0,9,1,1,0.8182,0.0,0.9,0,0.5
590,0,6,2,3,0.5455,0.0,0.75,0,0.125
592,0,6,4,1,0.5455,0.0,0.6,0,0.1
594,0,6,3,2,0.5455,0.0,0.6667,0,0.2222
595,0,9,1,1,0.8182,0.0,0.9,0,0.4
597,0,6,4,1,0.5455,0.0,0.6,0,0.2
599,0,9,1,1,0.8182,0.0,0.9,0,0.3
600,0,7,2,2,0.6364,0.0,0.7778,0,0.3333
601,0,8,2,1,0.7273,0.0,0.8,0,0.0
