round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
265,0,37,0,19,0.6607,0.0,1.0,0,0.6486
266,0,34,0,22,0.6071,0.0,1.0,0,0.7393
267,0,32,0,24,0.5714,0.0,1.0,0,0.763
268,0,37,0,19,0.6607,0.0,1.0,0,0.6956
269,0,38,0,18,0.6786,0.0,1.0,0,0.5906
270,0,39,0,17,0.6964,0.0,1.0,0,0.6727
271,0,40,0,16,0.7143,0.0,1.0,0,0.8641
272,0,39,0,17,0.6964,0.0,1.0,0,0.8341
273,0,36,0,20,0.6429,0.0,1.0,0,0.6014
274,0,32,0,24,0.5714,0.0,1.0,0,0.6224
275,0,35,0,21,0.625,0.0,1.0,0,0.7048
276,0,32,0,24,0.5714,0.0,1.0,0,0.7344
277,0,37,0,19,0.6607,0.0,1.0,0,0.5206
278,0,35,0,21,0.625,0.0,1.0,0,0.5946
279,0,34,0,22,0.6071,0.0,1.0,0,0.6497
280,0,38,0,18,0.6786,0.0,1.0,0,0.5629
281,0,39,0,17,0.6964,0.0,1.0,0,0.3514
282,0,37,0,19,0.6607,0.0,1.0,0,0.7539
283,0,36,0,20,0.6429,0.0,1.0,0,0.5792
284,0,35,0,21,0.625,0.0,1.0,0,0.6109
285,0,29,0,27,0.5179,0.0,1.0,0,0.6794
286,0,38,0,18,0.6786,0.0,1.0,0,0.7807
287,0,34,0,22,0.6071,0.0,1.0,0,0.5922
288,0,38,0,18,0.6786,0.0,1.0,0,0.7237
289,0,35,0,21,0.625,0.0,1.0,0,0.5116
290,0,37,0,19,0.6607,0.0,1.0,0,0.6145
291,0,36,0,20,0.6429,0.0,1.0,0,0.575
292,0,30,0,26,0.5357,0.0,1.0,0,0.7
293,0,37,0,19,0.6607,0.0,1.0,0,0.5462
294,0,33,0,23,0.5893,0.0,1.0,0,0.7378
295,0,37,0,19,0.6607,0.0,1.0,0,0.5903
296,0,30,0,26,0.5357,0.0,1.0,0,0.6282
297,0,33,0,23,0.5893,0.0,1.0,0,0.7444
298,0,42,0,14,0.75,0.0,1.0,0,0.648
299,0,37,0,19,0.6607,0.0,1.0,0,0.7624
300,0,32,0,24,0.5714,0.0,1.0,0,0.7096
301,0,37,0,19,0.6607,0.0,1.0,0,0.6927
302,0,43,0,13,0.7679,0.0,1.0,0,0.4973
303,0,32,0,24,0.5714,0.0,1.0,0,0.5312
304,0,39,0,17,0.6964,0.0,1.0,0,0.8039
305,0,35,0,21,0.625,0.0,1.0,0,0.7374
306,0,44,0,12,0.7857,0.0,1.0,0,0.5587
307,0,31,0,25,0.5536,0.0,1.0,0,0.5703
308,0,33,0,23,0.5893,0.0,1.0,0,0.7391
309,0,40,0,16,0.7143,0.0,1.0,0,0.4844
310,0,35,0,21,0.625,0.0,1.0,0,0.5728
311,0,34,0,22,0.6071,0.0,1.0,0,0.7406
312,0,30,0,26,0.5357,0.0,1.0,0,0.6141
313,0,40,0,16,0.7143,0.0,1.0,0,0.7
314,0,38,0,18,0.6786,0.0,1.0,0,0.7749
315,0,38,0,18,0.6786,0.0,1.0,0,0.5322
316,0,35,0,21,0.625,0.0,1.0,0,0.6
317,0,36,0,20,0.6429,0.0,1.0,0,0.4708
318,0,25,0,31,0.4464,0.0,1.0,0,0.6026
319,0,32,0,24,0.5714,0.0,1.0,0,0.4701
320,0,37,0,19,0.6607,0.0,1.0,0,0.8065
321,0,42,0,14,0.75,0.0,1.0,0,0.7092
322,0,36,0,20,0.6429,0.0,1.0,0,0.6069
323,0,38,0,18,0.6786,0.0,1.0,0,0.6023
324,0,39,0,17,0.6964,0.0,1.0,0,0.7647
325,0,32,0,24,0.5714,0.0,1.0,0,0.5039
326,0,38,0,18,0.6786,0.0,1.0,0,0.5936
327,0,27,0,29,0.4821,0.0,1.0,0,0.682
328,0,30,0,26,0.5357,0.0,1.0,0,0.6333
329,0,34,0,22,0.6071,0.0,1.0,0,0.5334
330,0,37,0,19,0.6607,0.0,1.0,0,0.569
331,0,32,0,24,0.5714,0.0,1.0,0,0.6602
332,0,40,0,16,0.7143,0.0,1.0,0,0.6484
333,0,35,0,21,0.625,0.0,1.0,0,0.7238
334,0,29,0,27,0.5179,0.0,1.0,0,0.6858
335,0,43,0,13,0.7679,0.0,1.0,0,0.5134
336,0,33,0,23,0.5893,0.0,1.0,0,0.805
337,0,37,0,19,0.6607,0.0,1.0,0,0.6785
338,0,36,0,20,0.6429,0.0,1.0,0,0.6819
339,0,41,0,15,0.7321,0.0,1.0,0,0.3935
340,0,35,0,21,0.625,0.0,1.0,0,0.5293
341,0,36,0,20,0.6429,0.0,1.0,0,0.6569
342,0,40,0,16,0.7143,0.0,1.0,0,0.525
343,0,42,0,14,0.75,0.0,1.0,0,0.5697
344,0,41,0,15,0.7321,0.0,1.0,0,0.5886
345,0,34,0,22,0.6071,0.0,1.0,0,0.6711
346,0,38,0,18,0.6786,0.0,1.0,0,0.5789
347,0,43,0,13,0.7679,0.0,1.0,0,0.6279
348,0,36,0,20,0.6429,0.0,1.0,0,0.5222
349,0,33,0,23,0.5893,0.0,1.0,0,0.7628
350,0,40,0,16,0.7143,0.0,1.0,0,0.6016
351,0,35,0,21,0.625,0.0,1.0,0,0.5374
352,0,29,0,27,0.5179,0.0,1.0,0,0.6245
353,0,32,0,24,0.5714,0.0,1.0,0,0.6159
354,0,38,0,18,0.6786,0.0,1.0,0,0.674
355,0,36,0,20,0.6429,0.0,1.0,0,0.6
356,0,41,0,15,0.7321,0.0,1.0,0,0.735
357,0,38,0,18,0.6786,0.0,1.0,0,0.712
358,0,39,0,17,0.6964,0.0,1.0,0,0.641
359,0,31,0,25,0.5536,0.0,1.0,0,0.5639
360,0,31,0,25,0.5536,0.0,1.0,0,0.609
361,0,31,0,25,0.5536,0.0,1.0,0,0.6529
362,0,36,0,20,0.6429,0.0,1.0,0,0.5694
363,0,43,0,13,0.7679,0.0,1.0,0,0.6082
364,0,30,0,26,0.5357,0.0,1.0,0,0.6141
365,0,42,0,14,0.75,0.0,1.0,0,0.7738
366,0,43,0,13,0.7679,0.0,1.0,0,0.7692
367,0,34,0,22,0.6071,0.0,1.0,0,0.5735
368,0,36,0,20,0.6429,0.0,1.0,0,0.7014
369,0,31,0,25,0.5536,0.0,1.0,0,0.5471
370,0,41,0,15,0.7321,0.0,1.0,0,0.5724
371,0,43,0,13,0.7679,0.0,1.0,0,0.6637
372,0,33,0,23,0.5893,0.0,1.0,0,0.6324
373,0,36,0,20,0.6429,0.0,1.0,0,0.7208
374,0,43,0,13,0.7679,0.0,1.0,0,0.6315
375,0,34,0,22,0.6071,0.0,1.0,0,0.7527
376,0,38,0,18,0.6786,0.0,1.0,0,0.7325
377,0,34,0,22,0.6071,0.0,1.0,0,0.484
378,0,38,0,18,0.6786,0.0,1.0,0,0.6272
379,0,40,0,16,0.7143,0.0,1.0,0,0.6797
380,0,31,0,25,0.5536,0.0,1.0,0,0.5252
381,0,33,0,23,0.5893,0.0,1.0,0,0.6364
382,0,38,0,18,0.6786,0.0,1.0,0,0.4415
383,0,38,0,18,0.6786,0.0,1.0,0,0.6272
384,0,34,0,22,0.6071,0.0,1.0,0,0.5388
385,0,44,0,12,0.7857,0.0,1.0,0,0.6458
386,0,37,0,19,0.6607,0.0,1.0,0,0.6785
387,0,39,0,17,0.6964,0.0,1.0,0,0.6003
388,0,34,0,22,0.6071,0.0,1.0,0,0.4492
389,0,36,0,20,0.6429,0.0,1.0,0,0.5583
390,0,39,0,17,0.6964,0.0,1.0,0,0.6576
391,0,26,0,30,0.4643,0.0,1.0,0,0.7192
392,0,39,0,17,0.6964,0.0,1.0,0,0.7919
393,0,36,0,20,0.6429,0.0,1.0,0,0.6375
394,0,34,0,22,0.6071,0.0,1.0,0,0.615
395,0,34,0,22,0.6071,0.0,1.0,0,0.643
396,0,33,0,23,0.5893,0.0,1.0,0,0.5744
397,0,37,0,19,0.6607,0.0,1.0,0,0.724
398,0,41,0,15,0.7321,0.0,1.0,0,0.4911
399,0,36,0,20,0.6429,0.0,1.0,0,0.575
400,0,31,0,25,0.5536,0.0,1.0,0,0.6039
401,0,32,0,24,0.5714,0.0,1.0,0,0.5898
402,0,37,0,19,0.6607,0.0,1.0,0,0.6842
403,0,37,0,19,0.6607,0.0,1.0,0,0.5633
404,0,33,0,23,0.5893,0.0,1.0,0,0.5823
405,0,28,0,28,0.5,0.0,1.0,0,0.5842
406,0,40,0,16,0.7143,0.0,1.0,0,0.5328
407,0,35,0,21,0.625,0.0,1.0,0,0.7565
408,0,36,0,20,0.6429,0.0,1.0,0,0.7292
409,0,35,0,21,0.625,0.0,1.0,0,0.634
410,0,43,0,13,0.7679,0.0,1.0,0,0.6297
411,0,31,0,25,0.5536,0.0,1.0,0,0.5923
412,0,33,0,23,0.5893,0.0,1.0,0,0.6008
413,0,40,0,16,0.7143,0.0,1.0,0,0.6625
414,0,32,0,24,0.5714,0.0,1.0,0,0.5456
415,0,41,0,15,0.7321,0.0,1.0,0,0.5984
416,0,29,0,27,0.5179,0.0,1.0,0,0.6526
417,0,38,0,18,0.6786,0.0,1.0,0,0.6184
418,0,33,0,23,0.5893,0.0,1.0,0,0.6364
419,0,34,0,22,0.6071,0.0,1.0,0,0.6751
420,0,38,0,18,0.6786,0.0,1.0,0,0.7734
421,0,41,0,15,0.7321,0.0,1.0,0,0.7057
422,0,38,0,18,0.6786,0.0,1.0,0,0.7135
423,0,34,0,22,0.6071,0.0,1.0,0,0.5655
424,0,36,0,20,0.6429,0.0,1.0,0,0.6431
425,0,39,0,17,0.6964,0.0,1.0,0,0.5867
426,0,36,0,20,0.6429,0.0,1.0,0,0.7819
427,0,34,0,22,0.6071,0.0,1.0,0,0.7286
428,0,38,0,18,0.6786,0.0,1.0,0,0.5497
429,0,33,0,23,0.5893,0.0,1.0,0,0.4585
430,0,31,0,25,0.5536,0.0,1.0,0,0.56
431,0,34,0,22,0.6071,0.0,1.0,0,0.5789
432,0,35,0,21,0.625,0.0,1.0,0,0.6136
433,0,39,0,17,0.6964,0.0,1.0,0,0.6501
434,0,34,0,22,0.6071,0.0,1.0,0,0.7299
435,0,30,0,26,0.5357,0.0,1.0,0,0.6987
436,0,42,0,14,0.75,0.0,1.0,0,0.4932
437,0,43,0,13,0.7679,0.0,1.0,0,0.6172
438,0,37,0,19,0.6607,0.0,1.0,0,0.559
439,0,29,0,27,0.5179,0.0,1.0,0,0.6054
440,0,35,0,21,0.625,0.0,1.0,0,0.5673
441,0,38,0,18,0.6786,0.0,1.0,0,0.7251
442,0,41,0,15,0.7321,0.0,1.0,0,0.6634
443,0,31,0,25,0.5536,0.0,1.0,0,0.5342
444,0,32,0,24,0.5714,0.0,1.0,0,0.569
445,0,35,0,21,0.625,0.0,1.0,0,0.649
446,0,35,0,21,0.625,0.0,1.0,0,0.5347
447,0,37,0,19,0.6607,0.0,1.0,0,0.5903
448,0,34,0,22,0.6071,0.0,1.0,0,0.5749
449,0,27,0,29,0.4821,0.0,1.0,0,0.4738
450,0,32,0,24,0.5714,0.0,1.0,0,0.7122
451,0,28,0,28,0.5,0.0,1.0,0,0.6633
452,0,40,0,16,0.7143,0.0,1.0,0,0.5734
453,0,37,0,19,0.6607,0.0,1.0,0,0.6543
454,0,32,0,24,0.5714,0.0,1.0,0,0.681
455,0,36,0,20,0.6429,0.0,1.0,0,0.6208
456,0,44,0,12,0.7857,0.0,1.0,0,0.6458
457,0,33,0,23,0.5893,0.0,1.0,0,0.5626
458,0,36,0,20,0.6429,0.0,1.0,0,0.8
459,0,39,0,17,0.6964,0.0,1.0,0,0.4389
460,0,38,0,18,0.6786,0.0,1.0,0,0.7193
461,0,27,0,29,0.4821,0.0,1.0,0,0.6488
462,0,41,0,15,0.7321,0.0,1.0,0,0.639
463,0,37,0,19,0.6607,0.0,1.0,0,0.6117
464,0,31,0,25,0.5536,0.0,1.0,0,0.7832
465,0,45,0,11,0.8036,0.0,1.0,0,0.4889
