round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
1,12,43,1,12,0.8088,0.5,0.9773,0.6486,0.8182
2,6,51,2,9,0.8382,0.4,0.9623,0.5217,0.8415
3,10,47,1,10,0.8382,0.5,0.9792,0.6452,0.7604
4,13,45,4,6,0.8529,0.6842,0.9184,0.7222,0.9184
5,10,40,4,14,0.7353,0.4167,0.9091,0.5263,0.8523
6,6,51,1,10,0.8382,0.375,0.9808,0.5217,0.8738
7,5,49,4,10,0.7941,0.3333,0.9245,0.4167,0.8126
8,4,48,3,13,0.7647,0.2353,0.9412,0.3333,0.8339
9,14,44,2,8,0.8529,0.6364,0.9565,0.7368,0.8449
10,6,45,4,13,0.75,0.3158,0.9184,0.4138,0.6015
11,10,45,4,9,0.8088,0.5263,0.9184,0.6061,0.7905
12,11,48,2,7,0.8676,0.6111,0.96,0.7097,0.9178
13,8,51,1,8,0.8676,0.5,0.9808,0.64,0.7909
14,7,47,2,12,0.7941,0.3684,0.9592,0.5,0.7615
15,13,48,3,4,0.8971,0.7647,0.9412,0.7879,0.9193
16,11,43,4,10,0.7941,0.5238,0.9149,0.6111,0.7933
17,6,53,2,7,0.8676,0.4615,0.9636,0.5714,0.7497
18,12,45,1,10,0.8382,0.5455,0.9783,0.6857,0.8439
19,12,44,3,9,0.8235,0.5714,0.9362,0.6667,0.8946
20,7,51,2,8,0.8529,0.4667,0.9623,0.5833,0.8252
21,6,51,4,7,0.8382,0.4615,0.9273,0.5217,0.8853
22,10,46,3,9,0.8235,0.5263,0.9388,0.625,0.8217
23,5,51,3,9,0.8235,0.3571,0.9444,0.4545,0.6124
24,9,54,2,3,0.9265,0.75,0.9643,0.7826,0.9256
25,7,54,1,6,0.8971,0.5385,0.9818,0.6667,0.7483
26,7,50,4,7,0.8382,0.5,0.9259,0.56,0.8347
27,12,50,1,5,0.9118,0.7059,0.9804,0.8,0.8466
28,7,48,2,11,0.8088,0.3889,0.96,0.5185,0.7678
29,9,41,7,11,0.7353,0.45,0.8542,0.5,0.7958
30,6,54,2,6,0.8824,0.5,0.9643,0.6,0.7813
31,8,48,2,10,0.8235,0.4444,0.96,0.5714,0.8444
32,6,48,1,13,0.7941,0.3158,0.9796,0.4615,0.739
33,7,49,1,11,0.8235,0.3889,0.98,0.5385,0.9189
34,5,56,2,5,0.8971,0.5,0.9655,0.5882,0.8397
35,7,50,2,9,0.8382,0.4375,0.9615,0.56,0.8834
36,11,46,2,9,0.8382,0.55,0.9583,0.6667,0.8729
37,7,44,4,13,0.75,0.35,0.9167,0.4516,0.7365
38,11,52,1,4,0.9265,0.7333,0.9811,0.8148,0.9447
39,13,47,2,6,0.8824,0.6842,0.9592,0.7647,0.7948
40,10,46,4,8,0.8235,0.5556,0.92,0.625,0.8367
41,12,46,3,7,0.8529,0.6316,0.9388,0.7059,0.8088
42,12,43,4,9,0.8088,0.5714,0.9149,0.6486,0.7974
43,9,51,4,4,0.8824,0.6923,0.9273,0.6923,0.8587
44,11,48,3,6,0.8676,0.6471,0.9412,0.7097,0.8777
45,10,44,4,10,0.7941,0.5,0.9167,0.5882,0.749
46,14,48,3,3,0.9118,0.8235,0.9412,0.8235,0.8893
47,15,40,1,12,0.8088,0.5556,0.9756,0.6977,0.9295
48,10,45,1,12,0.8088,0.4545,0.9783,0.6061,0.8607
49,14,45,2,7,0.8676,0.6667,0.9574,0.7568,0.9149
50,7,53,2,6,0.8824,0.5385,0.9636,0.6364,0.8909
51,12,39,1,16,0.75,0.4286,0.975,0.5854,0.8036
52,7,54,2,5,0.8971,0.5833,0.9643,0.6667,0.9182
53,12,40,3,13,0.7647,0.48,0.9302,0.6,0.8344
54,8,46,3,11,0.7941,0.4211,0.9388,0.5333,0.8722
55,9,49,1,9,0.8529,0.5,0.98,0.6429,0.8133
56,12,46,2,8,0.8529,0.6,0.9583,0.7059,0.7823
57,5,46,4,13,0.75,0.2778,0.92,0.3704,0.6567
58,11,46,1,10,0.8382,0.5238,0.9787,0.6667,0.8946
59,8,42,5,13,0.7353,0.381,0.8936,0.4706,0.694
60,8,48,0,12,0.8235,0.4,1.0,0.5714,0.774
61,12,35,4,17,0.6912,0.4138,0.8974,0.5333,0.7595
62,7,50,4,7,0.8382,0.5,0.9259,0.56,0.8267
63,8,51,1,8,0.8676,0.5,0.9808,0.64,0.9555
64,3,52,2,11,0.8088,0.2143,0.963,0.3158,0.7249
65,16,48,1,3,0.9412,0.8421,0.9796,0.8889,0.9592
66,10,50,2,6,0.8824,0.625,0.9615,0.7143,0.8774
67,13,48,1,6,0.8971,0.6842,0.9796,0.7879,0.8818
68,12,45,2,9,0.8382,0.5714,0.9574,0.6857,0.8399
69,8,54,2,4,0.9118,0.6667,0.9643,0.7273,0.9226
70,9,51,3,5,0.8824,0.6429,0.9444,0.6923,0.8452
71,14,43,1,10,0.8382,0.5833,0.9773,0.7179,0.8134
