round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
738,12,45,2,8,0.8507,0.6,0.9574,0.7059,0.9521
739,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.8717
740,15,46,1,5,0.9104,0.75,0.9787,0.8333,0.9117
741,10,44,1,12,0.806,0.4545,0.9778,0.6061,0.8192
742,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.9091
743,13,45,0,9,0.8657,0.5909,1.0,0.7429,0.7232
744,11,50,1,5,0.9104,0.6875,0.9804,0.7857,0.8885
745,13,40,0,14,0.791,0.4815,1.0,0.65,0.8222
746,11,43,0,13,0.806,0.4583,1.0,0.6286,0.8091
747,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.8722
748,12,48,1,6,0.8955,0.6667,0.9796,0.7742,0.8141
749,14,47,1,5,0.9104,0.7368,0.9792,0.8235,0.8936
750,15,44,1,7,0.8806,0.6818,0.9778,0.7895,0.9273
751,20,39,1,7,0.8806,0.7407,0.975,0.8333,0.9009
752,11,48,0,8,0.8806,0.5789,1.0,0.7333,0.8662
753,12,39,5,11,0.7612,0.5217,0.8864,0.6,0.8281
754,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.899
755,13,42,2,10,0.8209,0.5652,0.9545,0.6842,0.8409
756,18,43,0,6,0.9104,0.75,1.0,0.8571,0.9399
757,15,41,0,11,0.8358,0.5769,1.0,0.7317,0.9568
758,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8303
759,14,41,2,10,0.8209,0.5833,0.9535,0.7,0.9234
760,17,41,1,8,0.8657,0.68,0.9762,0.7907,0.9029
761,13,42,0,12,0.8209,0.52,1.0,0.6842,0.7676
762,13,43,0,11,0.8358,0.5417,1.0,0.7027,0.8895
763,12,48,0,7,0.8955,0.6316,1.0,0.7742,0.9298
764,16,43,1,7,0.8806,0.6957,0.9773,0.8,0.9437
765,12,46,0,9,0.8657,0.5714,1.0,0.7273,0.8737
766,15,43,1,8,0.8657,0.6522,0.9773,0.7692,0.9239
767,18,39,0,10,0.8507,0.6429,1.0,0.7826,0.9762
768,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8697
769,10,46,1,10,0.8358,0.5,0.9787,0.6452,0.8564
770,10,46,1,10,0.8358,0.5,0.9787,0.6452,0.8277
771,13,49,0,5,0.9254,0.7222,1.0,0.8387,0.8651
772,7,49,0,11,0.8358,0.3889,1.0,0.56,0.7336
773,11,49,1,6,0.8955,0.6471,0.98,0.7586,0.8035
774,13,40,1,13,0.791,0.5,0.9756,0.65,0.7552
775,14,44,2,7,0.8657,0.6667,0.9565,0.7568,0.7888
776,12,51,1,3,0.9403,0.8,0.9808,0.8571,0.9179
777,14,43,1,9,0.8507,0.6087,0.9773,0.7368,0.8696
778,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9404
779,22,39,1,5,0.9104,0.8148,0.975,0.88,0.9231
780,14,37,0,16,0.7612,0.4667,1.0,0.6364,0.7279
781,17,46,0,4,0.9403,0.8095,1.0,0.8947,0.9493
782,17,42,0,8,0.8806,0.68,1.0,0.8095,0.8181
783,14,45,1,7,0.8806,0.6667,0.9783,0.7778,0.882
784,16,45,1,5,0.9104,0.7619,0.9783,0.8421,0.8116
785,16,46,1,4,0.9254,0.8,0.9787,0.8649,0.9245
786,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.9091
787,17,42,0,8,0.8806,0.68,1.0,0.8095,0.879
788,13,41,2,11,0.806,0.5417,0.9535,0.6667,0.8207
