round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
753,0,26,9,21,0.4643,0.0,0.7429,0,0.5347
754,0,20,17,19,0.3571,0.0,0.5405,0,0.3044
755,0,19,12,25,0.3393,0.0,0.6129,0,0.4219
756,0,22,13,21,0.3929,0.0,0.6286,0,0.2789
757,0,21,14,21,0.375,0.0,0.6,0,0.415
758,0,23,13,20,0.4107,0.0,0.6389,0,0.3667
759,0,28,12,16,0.5,0.0,0.7,0,0.5141
760,0,29,12,15,0.5179,0.0,0.7073,0,0.4992
761,0,24,10,22,0.4286,0.0,0.7059,0,0.4265
762,0,19,23,14,0.3393,0.0,0.4524,0,0.2874
763,0,21,17,18,0.375,0.0,0.5526,0,0.4284
764,0,21,13,22,0.375,0.0,0.6176,0,0.4586
765,0,21,13,22,0.375,0.0,0.6176,0,0.381
766,0,24,17,15,0.4286,0.0,0.5854,0,0.3593
767,0,26,16,14,0.4643,0.0,0.619,0,0.4643
768,0,23,13,20,0.4107,0.0,0.6389,0,0.3528
769,0,22,15,19,0.3929,0.0,0.5946,0,0.394
770,0,22,17,17,0.3929,0.0,0.5641,0,0.3137
771,0,30,6,20,0.5357,0.0,0.8333,0,0.5125
772,0,24,9,23,0.4286,0.0,0.7273,0,0.5033
773,0,20,11,25,0.3571,0.0,0.6452,0,0.4232
774,0,21,17,18,0.375,0.0,0.5526,0,0.3816
775,0,23,11,22,0.4107,0.0,0.6765,0,0.4572
776,0,25,11,20,0.4464,0.0,0.6944,0,0.4708
777,0,23,16,17,0.4107,0.0,0.5897,0,0.2956
778,0,20,13,23,0.3571,0.0,0.6061,0,0.4282
779,0,24,12,20,0.4286,0.0,0.6667,0,0.4125
780,0,26,11,19,0.4643,0.0,0.7027,0,0.4467
781,0,18,9,29,0.3214,0.0,0.6667,0,0.4253
782,0,24,14,18,0.4286,0.0,0.6316,0,0.4094
783,0,19,16,21,0.3393,0.0,0.5429,0,0.3701
784,0,21,15,20,0.375,0.0,0.5833,0,0.4028
785,0,23,10,23,0.4107,0.0,0.697,0,0.3505
786,0,16,17,23,0.2857,0.0,0.4848,0,0.2582
787,0,26,14,16,0.4643,0.0,0.65,0,0.4625
788,0,15,21,20,0.2679,0.0,0.4167,0,0.2
789,0,23,15,18,0.4107,0.0,0.6053,0,0.3845
790,0,22,15,19,0.3929,0.0,0.5946,0,0.3869
791,0,20,12,24,0.3571,0.0,0.625,0,0.5104
792,0,12,16,28,0.2143,0.0,0.4286,0,0.3508
793,0,26,12,18,0.4643,0.0,0.6842,0,0.405
794,0,22,18,16,0.3929,0.0,0.55,0,0.3234
795,0,23,13,20,0.4107,0.0,0.6389,0,0.3944
796,0,16,14,26,0.2857,0.0,0.5333,0,0.4077
797,0,26,7,23,0.4643,0.0,0.7879,0,0.4862
798,0,27,8,21,0.4821,0.0,0.7714,0,0.434
799,0,16,23,17,0.2857,0.0,0.4103,0,0.3077
800,0,18,15,23,0.3214,0.0,0.5455,0,0.4256
801,0,27,13,16,0.4821,0.0,0.675,0,0.4688
802,0,19,19,18,0.3393,0.0,0.5,0,0.3333
803,0,15,16,25,0.2679,0.0,0.4839,0,0.329
804,0,23,13,20,0.4107,0.0,0.6389,0,0.375
805,0,26,8,22,0.4643,0.0,0.7647,0,0.5307
806,0,29,5,22,0.5179,0.0,0.8529,0,0.5735
807,0,15,20,21,0.2679,0.0,0.4286,0,0.3197
808,0,24,13,19,0.4286,0.0,0.6486,0,0.4182
809,0,19,17,20,0.3393,0.0,0.5278,0,0.2986
810,0,26,14,16,0.4643,0.0,0.65,0,0.3266
811,0,20,15,21,0.3571,0.0,0.5714,0,0.4463
812,0,23,15,18,0.4107,0.0,0.6053,0,0.3904
813,0,25,11,20,0.4464,0.0,0.6944,0,0.4806
814,0,22,20,14,0.3929,0.0,0.5238,0,0.2568
815,0,24,15,17,0.4286,0.0,0.6154,0,0.3997
816,0,19,17,20,0.3393,0.0,0.5278,0,0.3194
817,0,21,16,19,0.375,0.0,0.5676,0,0.3727
818,0,22,14,20,0.3929,0.0,0.6111,0,0.3708
819,0,25,14,17,0.4464,0.0,0.641,0,0.4495
820,0,24,11,21,0.4286,0.0,0.6857,0,0.468
821,0,18,15,23,0.3214,0.0,0.5455,0,0.3597
822,0,25,16,15,0.4464,0.0,0.6098,0,0.3919
823,0,22,11,23,0.3929,0.0,0.6667,0,0.4045
824,0,24,11,21,0.4286,0.0,0.6857,0,0.5007
825,0,20,16,20,0.3571,0.0,0.5556,0,0.4639
826,0,15,13,28,0.2679,0.0,0.5357,0,0.3699
827,0,26,9,21,0.4643,0.0,0.7429,0,0.4707
828,0,21,9,26,0.375,0.0,0.7,0,0.3526
829,0,14,16,26,0.25,0.0,0.4667,0,0.3038
830,0,22,16,18,0.3929,0.0,0.5789,0,0.3582
831,0,17,12,27,0.3036,0.0,0.5862,0,0.3193
832,0,25,10,21,0.4464,0.0,0.7143,0,0.5293
833,0,27,11,18,0.4821,0.0,0.7105,0,0.5132
834,0,20,17,19,0.3571,0.0,0.5405,0,0.3741
835,0,25,16,15,0.4464,0.0,0.6098,0,0.3431
836,0,27,16,13,0.4821,0.0,0.6279,0,0.3506
837,0,26,10,20,0.4643,0.0,0.7222,0,0.5069
838,0,20,12,24,0.3571,0.0,0.625,0,0.4245
839,0,12,13,31,0.2143,0.0,0.48,0,0.3368
840,0,26,13,17,0.4643,0.0,0.6667,0,0.3876
841,0,26,10,20,0.4643,0.0,0.7222,0,0.3639
842,0,14,16,26,0.25,0.0,0.4667,0,0.2679
843,0,21,12,23,0.375,0.0,0.6364,0,0.3597
844,0,26,9,21,0.4643,0.0,0.7429,0,0.5279
845,0,22,17,17,0.3929,0.0,0.5641,0,0.3635
846,0,23,15,18,0.4107,0.0,0.6053,0,0.4576
847,0,23,18,15,0.4107,0.0,0.561,0,0.3984
848,0,20,10,26,0.3571,0.0,0.6667,0,0.4846
849,0,25,14,17,0.4464,0.0,0.641,0,0.3514
850,0,26,10,20,0.4643,0.0,0.7222,0,0.5069
851,0,16,15,25,0.2857,0.0,0.5161,0,0.3768
852,0,20,12,24,0.3571,0.0,0.625,0,0.3971
853,0,24,16,16,0.4286,0.0,0.6,0,0.3609
854,0,21,14,21,0.375,0.0,0.6,0,0.4912
855,0,28,10,18,0.5,0.0,0.7368,0,0.4576
856,0,20,11,25,0.3571,0.0,0.6452,0,0.4787
857,0,27,16,13,0.4821,0.0,0.6279,0,0.4776
858,0,27,16,13,0.4821,0.0,0.6279,0,0.4293
859,0,23,13,20,0.4107,0.0,0.6389,0,0.4722
860,0,23,14,19,0.4107,0.0,0.6216,0,0.3514
861,0,32,9,15,0.5714,0.0,0.7805,0,0.4862
862,0,22,15,19,0.3929,0.0,0.5946,0,0.4068
863,0,18,16,22,0.3214,0.0,0.5294,0,0.3917
864,0,19,14,23,0.3393,0.0,0.5758,0,0.3531
865,0,22,12,22,0.3929,0.0,0.6471,0,0.4064
866,0,18,16,22,0.3214,0.0,0.5294,0,0.3316
867,0,19,19,18,0.3393,0.0,0.5,0,0.2749
868,0,24,20,12,0.4286,0.0,0.5455,0,0.3769
869,0,22,15,19,0.3929,0.0,0.5946,0,0.3385
870,0,31,13,12,0.5536,0.0,0.7045,0,0.4432
871,0,17,14,25,0.3036,0.0,0.5484,0,0.4297
872,0,21,17,18,0.375,0.0,0.5526,0,0.3787
873,0,23,11,22,0.4107,0.0,0.6765,0,0.4225
874,0,20,12,24,0.3571,0.0,0.625,0,0.3424
875,0,23,14,19,0.4107,0.0,0.6216,0,0.3727
876,0,23,13,20,0.4107,0.0,0.6389,0,0.3306
877,0,19,12,25,0.3393,0.0,0.6129,0,0.5226
878,0,27,9,20,0.4821,0.0,0.75,0,0.4986
879,0,17,16,23,0.3036,0.0,0.5152,0,0.3123
880,0,16,14,26,0.2857,0.0,0.5333,0,0.4321
881,0,22,13,21,0.3929,0.0,0.6286,0,0.4272
882,0,20,15,21,0.3571,0.0,0.5714,0,0.283
883,0,25,19,12,0.4464,0.0,0.5682,0,0.2917
884,0,15,19,22,0.2679,0.0,0.4412,0,0.3075
885,0,16,19,21,0.2857,0.0,0.4571,0,0.3102
886,0,24,13,19,0.4286,0.0,0.6486,0,0.4509
887,0,21,14,21,0.375,0.0,0.6,0,0.302
