round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
443,9,49,0,10,0.8529,0.4737,1.0,0.6429,0.797
444,13,45,4,6,0.8529,0.6842,0.9184,0.7222,0.8958
445,10,44,1,13,0.7941,0.4348,0.9778,0.5882,0.7913
446,10,49,3,6,0.8676,0.625,0.9423,0.6897,0.8786
447,17,37,4,10,0.7941,0.6296,0.9024,0.7083,0.86
448,13,42,2,11,0.8088,0.5417,0.9545,0.6667,0.8466
449,12,47,0,9,0.8676,0.5714,1.0,0.7273,0.7933
450,11,45,3,9,0.8235,0.55,0.9375,0.6471,0.8417
451,11,44,6,7,0.8088,0.6111,0.88,0.6286,0.85
452,16,45,3,4,0.8971,0.8,0.9375,0.8205,0.8823
453,10,47,4,7,0.8382,0.5882,0.9216,0.6452,0.8512
454,13,41,5,9,0.7941,0.5909,0.8913,0.65,0.7747
455,8,50,2,8,0.8529,0.5,0.9615,0.6154,0.8738
456,9,48,3,8,0.8382,0.5294,0.9412,0.6207,0.8178
457,8,47,6,7,0.8088,0.5333,0.8868,0.5517,0.683
458,10,46,3,9,0.8235,0.5263,0.9388,0.625,0.7454
459,10,45,1,12,0.8088,0.4545,0.9783,0.6061,0.8538
460,7,41,5,15,0.7059,0.3182,0.8913,0.4118,0.7401
461,10,50,2,6,0.8824,0.625,0.9615,0.7143,0.9099
462,12,49,2,5,0.8971,0.7059,0.9608,0.7742,0.9296
463,11,43,3,11,0.7941,0.5,0.9348,0.6111,0.7925
464,12,50,0,6,0.9118,0.6667,1.0,0.8,0.9167
465,11,43,4,10,0.7941,0.5238,0.9149,0.6111,0.844
466,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.8056
467,13,43,5,7,0.8235,0.65,0.8958,0.6842,0.8573
468,4,51,5,8,0.8088,0.3333,0.9107,0.381,0.7143
469,9,49,3,7,0.8529,0.5625,0.9423,0.6429,0.8858
470,14,42,3,9,0.8235,0.6087,0.9333,0.7,0.858
471,14,42,5,7,0.8235,0.6667,0.8936,0.7,0.8024
472,12,43,0,13,0.8088,0.48,1.0,0.6486,0.8502
473,10,50,3,5,0.8824,0.6667,0.9434,0.7143,0.7623
474,8,45,5,10,0.7794,0.4444,0.9,0.5161,0.8356
475,10,44,3,11,0.7941,0.4762,0.9362,0.5882,0.8126
476,9,53,1,5,0.9118,0.6429,0.9815,0.75,0.9511
477,13,45,3,7,0.8529,0.65,0.9375,0.7222,0.8542
478,16,37,6,9,0.7794,0.64,0.8605,0.6809,0.813
479,8,47,6,7,0.8088,0.5333,0.8868,0.5517,0.8138
480,14,45,2,7,0.8676,0.6667,0.9574,0.7568,0.8987
481,10,49,2,7,0.8676,0.5882,0.9608,0.6897,0.917
482,12,46,5,5,0.8529,0.7059,0.902,0.7059,0.8501
483,14,45,3,6,0.8676,0.7,0.9375,0.7568,0.901
484,11,43,4,10,0.7941,0.5238,0.9149,0.6111,0.8338
485,6,48,5,9,0.7941,0.4,0.9057,0.4615,0.7321
486,7,53,3,5,0.8824,0.5833,0.9464,0.6364,0.7574
487,12,52,1,3,0.9412,0.8,0.9811,0.8571,0.9535
488,9,44,3,12,0.7794,0.4286,0.9362,0.5455,0.849
489,10,42,2,14,0.7647,0.4167,0.9545,0.5556,0.8485
490,9,42,5,12,0.75,0.4286,0.8936,0.5143,0.8105
491,14,39,3,12,0.7794,0.5385,0.9286,0.6512,0.8828
492,17,39,3,9,0.8235,0.6538,0.9286,0.7391,0.881
493,10,44,3,11,0.7941,0.4762,0.9362,0.5882,0.771
494,7,46,5,10,0.7794,0.4118,0.902,0.4828,0.8097
495,11,45,3,9,0.8235,0.55,0.9375,0.6471,0.8531
496,12,48,3,5,0.8824,0.7059,0.9412,0.75,0.8766
497,7,51,2,8,0.8529,0.4667,0.9623,0.5833,0.7899
498,10,46,5,7,0.8235,0.5882,0.902,0.625,0.8524
499,9,49,3,7,0.8529,0.5625,0.9423,0.6429,0.8642
500,11,44,3,10,0.8088,0.5238,0.9362,0.6286,0.848
501,12,44,3,9,0.8235,0.5714,0.9362,0.6667,0.8835
502,9,50,2,7,0.8676,0.5625,0.9615,0.6667,0.8954
503,9,49,2,8,0.8529,0.5294,0.9608,0.6429,0.7785
504,6,44,6,12,0.7353,0.3333,0.88,0.4,0.7256
505,10,46,4,8,0.8235,0.5556,0.92,0.625,0.8
506,12,48,0,8,0.8824,0.6,1.0,0.75,0.9083
507,14,44,2,8,0.8529,0.6364,0.9565,0.7368,0.8923
508,10,45,5,8,0.8088,0.5556,0.9,0.6061,0.7211
509,4,54,2,8,0.8529,0.3333,0.9643,0.4444,0.7321
510,12,50,0,6,0.9118,0.6667,1.0,0.8,0.9044
511,12,46,0,10,0.8529,0.5455,1.0,0.7059,0.8725
512,8,50,2,8,0.8529,0.5,0.9615,0.6154,0.8738
513,16,42,3,7,0.8529,0.6957,0.9333,0.7619,0.8937
514,12,46,3,7,0.8529,0.6316,0.9388,0.7059,0.9087
515,18,42,4,4,0.8824,0.8182,0.913,0.8182,0.916
516,13,46,3,6,0.8676,0.6842,0.9388,0.7429,0.84
517,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.8714
518,7,47,4,10,0.7941,0.4118,0.9216,0.5,0.8258
519,5,50,4,9,0.8088,0.3571,0.9259,0.4348,0.713
520,6,52,2,8,0.8529,0.4286,0.963,0.5455,0.8175
521,10,52,3,3,0.9118,0.7692,0.9455,0.7692,0.9594
522,13,41,4,10,0.7941,0.5652,0.9111,0.65,0.885
523,10,51,2,5,0.8971,0.6667,0.9623,0.7407,0.834
524,5,49,3,11,0.7941,0.3125,0.9423,0.4167,0.7837
525,10,44,2,12,0.7941,0.4545,0.9565,0.5882,0.8518
526,5,52,5,6,0.8382,0.4545,0.9123,0.4762,0.7911
527,7,50,1,10,0.8382,0.4118,0.9804,0.56,0.827
528,12,44,6,6,0.8235,0.6667,0.88,0.6667,0.8344
529,12,44,5,7,0.8235,0.6316,0.898,0.6667,0.8475
530,12,43,5,8,0.8088,0.6,0.8958,0.6486,0.8385
531,13,43,4,8,0.8235,0.619,0.9149,0.6842,0.8531
532,7,52,3,6,0.8676,0.5385,0.9455,0.6087,0.7916
533,14,47,2,5,0.8971,0.7368,0.9592,0.8,0.9302
534,10,45,4,9,0.8088,0.5263,0.9184,0.6061,0.7863
535,14,46,3,5,0.8824,0.7368,0.9388,0.7778,0.9194
536,14,44,5,5,0.8529,0.7368,0.898,0.7368,0.9151
537,14,48,2,4,0.9118,0.7778,0.96,0.8235,0.9078
538,4,53,5,6,0.8382,0.4,0.9138,0.4211,0.8241
539,3,57,3,5,0.8824,0.375,0.95,0.4286,0.6937
540,13,47,2,6,0.8824,0.6842,0.9592,0.7647,0.8174
541,6,54,3,5,0.8824,0.5455,0.9474,0.6,0.7767
542,10,46,1,11,0.8235,0.4762,0.9787,0.625,0.8237
543,12,48,3,5,0.8824,0.7059,0.9412,0.75,0.8604
544,11,46,1,10,0.8382,0.5238,0.9787,0.6667,0.7882
545,11,44,4,9,0.8088,0.55,0.9167,0.6286,0.7927
546,8,50,0,10,0.8529,0.4444,1.0,0.6154,0.8111
547,9,55,1,3,0.9412,0.75,0.9821,0.8182,0.9539
548,18,44,1,5,0.9118,0.7826,0.9778,0.8571,0.9845
549,8,50,1,9,0.8529,0.4706,0.9804,0.6154,0.8651
550,9,47,2,10,0.8235,0.4737,0.9592,0.6,0.8142
551,6,46,4,12,0.7647,0.3333,0.92,0.4286,0.79
552,16,40,1,11,0.8235,0.5926,0.9756,0.7273,0.8482
553,9,44,4,11,0.7794,0.45,0.9167,0.5455,0.7323
554,7,52,3,6,0.8676,0.5385,0.9455,0.6087,0.8741
555,8,44,6,10,0.7647,0.4444,0.88,0.5,0.7822
556,13,43,4,8,0.8235,0.619,0.9149,0.6842,0.8663
557,13,47,2,6,0.8824,0.6842,0.9592,0.7647,0.9388
558,8,49,5,6,0.8382,0.5714,0.9074,0.5926,0.8201
559,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.7605
560,10,46,6,6,0.8235,0.625,0.8846,0.625,0.8738
561,16,41,3,8,0.8382,0.6667,0.9318,0.7442,0.8561
562,11,45,4,8,0.8235,0.5789,0.9184,0.6471,0.7916
563,10,48,4,6,0.8529,0.625,0.9231,0.6667,0.8305
564,13,48,1,6,0.8971,0.6842,0.9796,0.7879,0.9259
565,10,48,1,9,0.8529,0.5263,0.9796,0.6667,0.8485
566,10,45,5,8,0.8088,0.5556,0.9,0.6061,0.7378
567,15,43,4,6,0.8529,0.7143,0.9149,0.75,0.8896
568,9,49,2,8,0.8529,0.5294,0.9608,0.6429,0.7878
569,5,52,2,9,0.8382,0.3571,0.963,0.4762,0.787
570,13,45,1,9,0.8529,0.5909,0.9783,0.7222,0.8498
571,9,48,4,7,0.8382,0.5625,0.9231,0.6207,0.8666
572,9,41,4,14,0.7353,0.3913,0.9111,0.5,0.7556
573,13,39,3,13,0.7647,0.5,0.9286,0.619,0.7262
574,13,43,4,8,0.8235,0.619,0.9149,0.6842,0.8328
575,10,48,3,7,0.8529,0.5882,0.9412,0.6667,0.7774
576,14,44,3,7,0.8529,0.6667,0.9362,0.7368,0.8673
577,9,48,2,9,0.8382,0.5,0.96,0.6207,0.9133
578,13,47,3,5,0.8824,0.7222,0.94,0.7647,0.9344
579,10,44,3,11,0.7941,0.4762,0.9362,0.5882,0.8308
580,13,50,1,4,0.9265,0.7647,0.9804,0.8387,0.8824
581,14,46,2,6,0.8824,0.7,0.9583,0.7778,0.8948
582,12,45,4,7,0.8382,0.6316,0.9184,0.6857,0.8969
583,7,51,1,9,0.8529,0.4375,0.9808,0.5833,0.8738
584,7,49,0,12,0.8235,0.3684,1.0,0.5385,0.8776
585,11,48,4,5,0.8676,0.6875,0.9231,0.7097,0.9135
586,9,46,4,9,0.8088,0.5,0.92,0.5806,0.7678
587,13,50,1,4,0.9265,0.7647,0.9804,0.8387,0.9469
588,6,48,4,10,0.7941,0.375,0.9231,0.4615,0.7728
589,12,45,4,7,0.8382,0.6316,0.9184,0.6857,0.8582
590,8,49,6,5,0.8382,0.6154,0.8909,0.5926,0.8699
591,6,44,6,12,0.7353,0.3333,0.88,0.4,0.7433
592,6,52,4,6,0.8529,0.5,0.9286,0.5455,0.9256
593,13,43,2,10,0.8235,0.5652,0.9556,0.6842,0.8444
594,6,51,2,9,0.8382,0.4,0.9623,0.5217,0.7698
595,6,51,3,8,0.8382,0.4286,0.9444,0.5217,0.7209
596,12,45,4,7,0.8382,0.6316,0.9184,0.6857,0.8733
597,9,51,3,5,0.8824,0.6429,0.9444,0.6923,0.9272
598,7,44,3,14,0.75,0.3333,0.9362,0.4516,0.7639
599,11,45,3,9,0.8235,0.55,0.9375,0.6471,0.8854
