round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
941,9,49,3,7,0.8529,0.5625,0.9423,0.6429,0.9111
942,8,47,6,7,0.8088,0.5333,0.8868,0.5517,0.8755
943,7,44,6,11,0.75,0.3889,0.88,0.4516,0.7556
944,8,46,6,8,0.7941,0.5,0.8846,0.5333,0.8486
945,6,45,7,10,0.75,0.375,0.8654,0.4138,0.8173
946,9,43,9,7,0.7647,0.5625,0.8269,0.5294,0.78
947,6,51,4,7,0.8382,0.4615,0.9273,0.5217,0.8643
948,8,48,6,6,0.8235,0.5714,0.8889,0.5714,0.7923
949,12,47,2,7,0.8676,0.6316,0.9592,0.7273,0.8464
950,8,51,3,6,0.8676,0.5714,0.9444,0.64,0.918
951,6,47,8,7,0.7794,0.4615,0.8545,0.4444,0.7608
952,7,49,6,6,0.8235,0.5385,0.8909,0.5385,0.8042
953,12,41,8,7,0.7794,0.6316,0.8367,0.6154,0.855
954,6,47,3,12,0.7794,0.3333,0.94,0.4444,0.7933
955,7,49,4,8,0.8235,0.4667,0.9245,0.5385,0.7849
956,10,49,2,7,0.8676,0.5882,0.9608,0.6897,0.9031
957,7,47,4,10,0.7941,0.4118,0.9216,0.5,0.7624
958,4,48,6,10,0.7647,0.2857,0.8889,0.3333,0.8042
959,7,47,9,5,0.7941,0.5833,0.8393,0.5,0.7768
960,14,43,3,8,0.8382,0.6364,0.9348,0.7179,0.8706
961,13,46,1,8,0.8676,0.619,0.9787,0.7429,0.8541
962,9,52,3,4,0.8971,0.6923,0.9455,0.72,0.8853
963,7,50,6,5,0.8382,0.5833,0.8929,0.56,0.8661
964,8,37,9,14,0.6618,0.3636,0.8043,0.4103,0.7391
965,9,46,8,5,0.8088,0.6429,0.8519,0.5806,0.8135
966,13,41,7,7,0.7941,0.65,0.8542,0.65,0.8677
967,7,44,4,13,0.75,0.35,0.9167,0.4516,0.6844
968,9,48,2,9,0.8382,0.5,0.96,0.6207,0.8478
969,6,47,2,13,0.7794,0.3158,0.9592,0.4444,0.8357
970,9,49,2,8,0.8529,0.5294,0.9608,0.6429,0.8304
971,8,49,5,6,0.8382,0.5714,0.9074,0.5926,0.881
972,8,51,1,8,0.8676,0.5,0.9808,0.64,0.8858
973,9,46,6,7,0.8088,0.5625,0.8846,0.5806,0.7969
974,14,42,4,8,0.8235,0.6364,0.913,0.7,0.8004
975,8,45,4,11,0.7794,0.4211,0.9184,0.5161,0.8238
976,8,47,5,8,0.8088,0.5,0.9038,0.5517,0.8065
977,10,46,8,4,0.8235,0.7143,0.8519,0.625,0.8624
978,10,40,4,14,0.7353,0.4167,0.9091,0.5263,0.8239
979,6,42,7,13,0.7059,0.3158,0.8571,0.375,0.7057
980,8,44,4,12,0.7647,0.4,0.9167,0.5,0.8479
981,5,44,4,15,0.7206,0.25,0.9167,0.3448,0.8063
982,8,48,5,7,0.8235,0.5333,0.9057,0.5714,0.9233
983,9,46,6,7,0.8088,0.5625,0.8846,0.5806,0.8293
984,8,44,4,12,0.7647,0.4,0.9167,0.5,0.7031
985,11,50,3,4,0.8971,0.7333,0.9434,0.7586,0.8994
986,12,42,8,6,0.7941,0.6667,0.84,0.6316,0.8689
987,8,45,5,10,0.7794,0.4444,0.9,0.5161,0.8
988,10,45,3,10,0.8088,0.5,0.9375,0.6061,0.8438
989,7,46,4,11,0.7794,0.3889,0.92,0.4828,0.79
990,10,49,5,4,0.8676,0.7143,0.9074,0.6897,0.9034
991,5,50,5,8,0.8088,0.3846,0.9091,0.4348,0.7692
992,10,46,7,5,0.8235,0.6667,0.8679,0.625,0.9069
993,9,45,6,8,0.7941,0.5294,0.8824,0.5625,0.8304
994,9,44,5,10,0.7794,0.4737,0.898,0.5455,0.782
995,6,49,3,10,0.8088,0.375,0.9423,0.48,0.7079
996,8,46,6,8,0.7941,0.5,0.8846,0.5333,0.8462
997,10,44,5,9,0.7941,0.5263,0.898,0.5882,0.8153
998,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.8714
999,7,45,7,9,0.7647,0.4375,0.8654,0.4667,0.75
1000,9,53,0,6,0.9118,0.6,1.0,0.75,0.9031
