round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
893,7,39,4,7,0.807,0.5,0.907,0.56,0.8555
894,14,32,2,9,0.807,0.6087,0.9412,0.7179,0.8862
895,9,38,1,9,0.8246,0.5,0.9744,0.6429,0.8348
896,12,36,4,5,0.8421,0.7059,0.9,0.7273,0.8309
897,14,37,2,4,0.8947,0.7778,0.9487,0.8235,0.8832
898,9,33,6,9,0.7368,0.5,0.8462,0.5455,0.7792
899,12,37,2,6,0.8596,0.6667,0.9487,0.75,0.943
900,10,36,1,10,0.807,0.5,0.973,0.6452,0.8014
901,5,44,2,6,0.8596,0.4545,0.9565,0.5556,0.7569
902,12,29,1,15,0.7193,0.4444,0.9667,0.6,0.8494
903,10,38,1,8,0.8421,0.5556,0.9744,0.6897,0.8718
904,12,37,1,7,0.8596,0.6316,0.9737,0.75,0.9114
905,9,37,2,9,0.807,0.5,0.9487,0.6207,0.7236
906,8,34,2,13,0.7368,0.381,0.9444,0.5161,0.8452
907,15,38,1,3,0.9298,0.8333,0.9744,0.8824,0.9145
908,9,35,3,10,0.7719,0.4737,0.9211,0.5806,0.7645
909,8,42,3,4,0.8772,0.6667,0.9333,0.6957,0.963
910,9,40,3,5,0.8596,0.6429,0.9302,0.6923,0.887
911,9,42,2,4,0.8947,0.6923,0.9545,0.75,0.8287
912,3,45,2,7,0.8421,0.3,0.9574,0.4,0.7404
913,7,43,3,4,0.8772,0.6364,0.9348,0.6667,0.9091
914,10,40,2,5,0.8772,0.6667,0.9524,0.7407,0.9111
915,7,32,3,15,0.6842,0.3182,0.9143,0.4375,0.6636
916,8,41,0,8,0.8596,0.5,1.0,0.6667,0.8689
917,11,33,4,9,0.7719,0.55,0.8919,0.6286,0.8014
918,13,32,3,9,0.7895,0.5909,0.9143,0.6842,0.8558
919,8,40,0,9,0.8421,0.4706,1.0,0.64,0.9471
920,8,43,2,4,0.8947,0.6667,0.9556,0.7273,0.9074
921,14,35,2,6,0.8596,0.7,0.9459,0.7778,0.8905
922,8,36,1,12,0.7719,0.4,0.973,0.5517,0.7297
923,11,33,3,10,0.7719,0.5238,0.9167,0.6286,0.7381
924,10,40,1,6,0.8772,0.625,0.9756,0.7407,0.8994
925,10,39,2,6,0.8596,0.625,0.9512,0.7143,0.8399
926,9,36,4,8,0.7895,0.5294,0.9,0.6,0.7588
927,7,38,2,10,0.7895,0.4118,0.95,0.5385,0.875
928,10,37,1,9,0.8246,0.5263,0.9737,0.6667,0.7271
929,12,37,0,8,0.8596,0.6,1.0,0.75,0.9041
930,8,37,2,10,0.7895,0.4444,0.9487,0.5714,0.8134
931,9,37,3,8,0.807,0.5294,0.925,0.6207,0.8265
932,10,38,1,8,0.8421,0.5556,0.9744,0.6897,0.8946
933,11,38,0,8,0.8596,0.5789,1.0,0.7333,0.8338
934,10,42,2,3,0.9123,0.7692,0.9545,0.8,0.9073
935,7,43,0,7,0.8772,0.5,1.0,0.6667,0.8787
936,6,42,2,7,0.8421,0.4615,0.9545,0.5714,0.8042
937,12,38,0,7,0.8772,0.6316,1.0,0.7742,0.9086
938,5,45,1,6,0.8772,0.4545,0.9783,0.5882,0.7134
939,13,32,2,10,0.7895,0.5652,0.9412,0.6842,0.7685
940,12,34,1,10,0.807,0.5455,0.9714,0.6857,0.8338
941,6,39,2,10,0.7895,0.375,0.9512,0.5,0.7988
942,12,40,1,4,0.9123,0.75,0.9756,0.8276,0.8689
943,14,30,3,10,0.7719,0.5833,0.9091,0.6829,0.7891
944,12,34,1,10,0.807,0.5455,0.9714,0.6857,0.8857
945,9,41,1,6,0.8772,0.6,0.9762,0.72,0.9429
946,7,39,1,10,0.807,0.4118,0.975,0.56,0.6794
947,12,38,2,5,0.8772,0.7059,0.95,0.7742,0.9691
948,10,36,4,7,0.807,0.5882,0.9,0.6452,0.8632
949,8,35,1,13,0.7544,0.381,0.9722,0.5333,0.6627
950,8,35,1,13,0.7544,0.381,0.9722,0.5333,0.7368
951,13,38,0,6,0.8947,0.6842,1.0,0.8125,0.9654
952,8,39,2,8,0.8246,0.5,0.9512,0.6154,0.7774
953,9,43,0,5,0.9123,0.6429,1.0,0.7826,0.8223
954,10,34,2,11,0.7719,0.4762,0.9444,0.6061,0.7791
955,8,33,4,12,0.7193,0.4,0.8919,0.5,0.8622
956,9,41,2,5,0.8772,0.6429,0.9535,0.72,0.8588
957,7,43,2,5,0.8772,0.5833,0.9556,0.6667,0.8389
958,11,37,1,8,0.8421,0.5789,0.9737,0.7097,0.8587
959,12,38,1,6,0.8772,0.6667,0.9744,0.7742,0.9046
960,11,37,2,7,0.8421,0.6111,0.9487,0.7097,0.7835
961,7,45,2,3,0.9123,0.7,0.9574,0.7368,0.8489
962,11,35,1,10,0.807,0.5238,0.9722,0.6667,0.75
963,13,34,1,9,0.8246,0.5909,0.9714,0.7222,0.8792
