round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
339,14,43,1,9,0.8507,0.6087,0.9773,0.7368,0.8854
340,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.917
341,10,51,3,3,0.9104,0.7692,0.9444,0.7692,0.9145
342,10,48,0,9,0.8657,0.5263,1.0,0.6897,0.8849
343,14,42,3,8,0.8358,0.6364,0.9333,0.7179,0.9051
344,14,50,1,2,0.9552,0.875,0.9804,0.9032,0.9363
345,16,43,0,8,0.8806,0.6667,1.0,0.8,0.8944
346,17,41,2,7,0.8657,0.7083,0.9535,0.7907,0.843
347,15,40,2,10,0.8209,0.6,0.9524,0.7143,0.8114
348,4,53,1,9,0.8507,0.3077,0.9815,0.4444,0.7009
349,17,39,1,10,0.8358,0.6296,0.975,0.7556,0.813
350,22,35,2,8,0.8507,0.7333,0.9459,0.8148,0.8802
351,20,39,1,7,0.8806,0.7407,0.975,0.8333,0.9019
352,17,42,2,6,0.8806,0.7391,0.9545,0.8095,0.8962
353,17,39,2,9,0.8358,0.6538,0.9512,0.7556,0.9015
354,12,47,1,7,0.8806,0.6316,0.9792,0.75,0.8607
355,18,44,1,4,0.9254,0.8182,0.9778,0.878,0.9343
356,20,39,0,8,0.8806,0.7143,1.0,0.8333,0.9222
357,17,46,0,4,0.9403,0.8095,1.0,0.8947,0.9938
358,18,39,1,9,0.8507,0.6667,0.975,0.7826,0.8889
359,12,42,3,10,0.806,0.5455,0.9333,0.6486,0.8616
360,10,45,1,11,0.8209,0.4762,0.9783,0.625,0.8395
361,13,42,0,12,0.8209,0.52,1.0,0.6842,0.8333
362,16,43,3,5,0.8806,0.7619,0.9348,0.8,0.9161
363,15,39,2,11,0.806,0.5769,0.9512,0.6977,0.8227
364,14,40,0,13,0.806,0.5185,1.0,0.6829,0.9009
365,16,45,0,6,0.9104,0.7273,1.0,0.8421,0.9051
366,15,46,1,5,0.9104,0.75,0.9787,0.8333,0.9883
367,10,47,0,10,0.8507,0.5,1.0,0.6667,0.8426
368,19,44,0,4,0.9403,0.8261,1.0,0.9048,0.9407
369,17,41,2,7,0.8657,0.7083,0.9535,0.7907,0.9486
370,17,38,1,11,0.8209,0.6071,0.9744,0.7391,0.8672
371,10,44,5,8,0.806,0.5556,0.898,0.6061,0.8061
372,19,37,2,9,0.8358,0.6786,0.9487,0.7755,0.8223
373,17,38,1,11,0.8209,0.6071,0.9744,0.7391,0.8223
374,16,46,1,4,0.9254,0.8,0.9787,0.8649,0.9596
375,20,36,1,10,0.8358,0.6667,0.973,0.7843,0.9018
376,18,36,2,11,0.806,0.6207,0.9474,0.7347,0.9192
377,9,53,1,4,0.9254,0.6923,0.9815,0.7826,0.9231
378,23,40,0,4,0.9403,0.8519,1.0,0.92,0.9806
379,17,39,0,11,0.8358,0.6071,1.0,0.7556,0.9386
380,20,41,1,5,0.9104,0.8,0.9762,0.8696,0.9486
381,13,50,1,3,0.9403,0.8125,0.9804,0.8667,0.94
382,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8273
383,11,49,1,6,0.8955,0.6471,0.98,0.7586,0.9259
384,14,43,0,10,0.8507,0.5833,1.0,0.7368,0.9496
385,13,51,1,2,0.9552,0.8667,0.9808,0.8966,0.9564
386,15,43,3,6,0.8657,0.7143,0.9348,0.7692,0.8737
387,13,46,0,8,0.8806,0.619,1.0,0.7647,0.9161
388,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.9322
